,Lux
19/04/19 08:09:05,653.33
19/04/19 08:09:09,653.33
19/04/19 08:09:14,651.67
19/04/19 08:09:16,650.83
19/04/19 08:09:20,649.17
19/04/19 08:09:25,648.33
19/04/19 08:09:29,649.17
19/04/19 08:09:31,653.33
19/04/19 08:09:35,659.17
19/04/19 08:09:40,665.83
19/04/19 08:09:42,671.67
19/04/19 08:09:46,677.50
19/04/19 08:09:51,682.50
19/04/19 08:09:55,687.50
19/04/19 08:09:57,693.33
19/04/19 08:10:02,700.00
19/04/19 08:10:06,707.50
19/04/19 08:10:10,715.83
19/04/19 08:10:12,723.33
19/04/19 08:10:17,731.67
19/04/19 08:10:21,736.67
19/04/19 08:10:23,743.33
19/04/19 08:10:28,749.17
19/04/19 08:10:32,753.33
19/04/19 08:10:36,755.00
19/04/19 08:10:39,753.33
19/04/19 08:10:43,753.33
19/04/19 08:10:47,755.00
19/04/19 08:10:49,761.67
19/04/19 08:10:54,765.00
19/04/19 08:10:58,765.83
19/04/19 08:11:02,768.33
19/04/19 08:11:05,773.33
19/04/19 08:11:09,776.67
19/04/19 08:11:13,780.83
19/04/19 08:11:16,782.50
19/04/19 08:11:20,783.33
19/04/19 08:11:24,785.00
19/04/19 08:11:29,785.83
19/04/19 08:11:31,787.50
19/04/19 08:11:35,789.17
19/04/19 08:11:40,791.67
19/04/19 08:11:42,795.83
19/04/19 08:11:46,801.67
19/04/19 08:11:50,805.00
19/04/19 08:11:55,809.17
19/04/19 08:11:57,812.50
19/04/19 08:12:01,812.50
19/04/19 08:12:06,811.67
19/04/19 08:12:10,811.67
19/04/19 08:12:12,811.67
19/04/19 08:12:17,810.83
19/04/19 08:12:21,810.00
19/04/19 08:12:23,806.67
19/04/19 08:12:27,805.83
19/04/19 08:12:32,806.67
19/04/19 08:12:36,810.00
19/04/19 08:12:38,814.17
19/04/19 08:12:43,819.17
19/04/19 08:12:47,824.17
19/04/19 08:12:49,825.00
19/04/19 08:12:54,823.33
19/04/19 08:12:58,819.17
19/04/19 08:13:02,815.83
19/04/19 08:13:04,815.00
19/04/19 08:13:09,814.17
19/04/19 08:13:13,815.83
19/04/19 08:13:15,817.50
19/04/19 08:13:20,824.17
19/04/19 08:13:24,833.33
19/04/19 08:13:28,845.83
19/04/19 08:13:31,858.33
19/04/19 08:13:35,867.50
19/04/19 08:13:39,873.33
19/04/19 08:13:41,882.50
19/04/19 08:13:46,890.83
19/04/19 08:13:50,901.67
19/04/19 08:13:55,909.17
19/04/19 08:13:57,916.67
19/04/19 08:14:01,922.50
19/04/19 08:14:05,927.50
19/04/19 08:14:08,930.83
19/04/19 08:14:12,934.17
19/04/19 08:14:16,938.33
19/04/19 08:14:21,943.33
19/04/19 08:14:23,945.83
19/04/19 08:14:27,950.00
19/04/19 08:14:32,956.67
19/04/19 08:14:34,960.83
19/04/19 08:14:38,966.67
19/04/19 08:14:42,973.33
19/04/19 08:14:47,980.83
19/04/19 08:14:49,988.33
19/04/19 08:14:53,991.67
19/04/19 08:14:58,993.33
19/04/19 08:15:02,997.50
19/04/19 08:15:06,1005.00
19/04/19 08:15:09,1014.17
19/04/19 08:15:13,1015.83
19/04/19 08:15:17,1019.17
19/04/19 08:15:19,1025.83
19/04/19 08:15:24,1035.00
19/04/19 08:15:28,1040.00
19/04/19 08:15:33,1041.67
19/04/19 08:15:35,1049.17
19/04/19 08:15:39,1060.00
19/04/19 08:15:43,1070.00
19/04/19 08:15:46,1078.33
19/04/19 08:15:50,1085.00
19/04/19 08:15:54,1090.83
19/04/19 08:15:59,1097.50
19/04/19 08:16:01,1105.00
19/04/19 08:16:05,1110.00
19/04/19 08:16:10,1115.83
19/04/19 08:16:12,1118.33
19/04/19 08:16:16,1121.67
19/04/19 08:16:21,1125.83
19/04/19 08:16:25,1130.00
19/04/19 08:16:27,1134.17
19/04/19 08:16:31,1139.17
19/04/19 08:16:36,1142.50
19/04/19 08:16:38,1145.00
19/04/19 08:16:42,1150.83
19/04/19 08:16:47,1157.50
19/04/19 08:16:51,1165.00
19/04/19 08:16:53,1169.17
19/04/19 08:16:58,1171.67
19/04/19 08:17:02,1177.50
19/04/19 08:17:04,1184.17
19/04/19 08:17:09,1190.00
19/04/19 08:17:13,1194.17
19/04/19 08:17:17,1196.67
19/04/19 08:17:20,1200.00
19/04/19 08:17:24,1205.83
19/04/19 08:17:28,1213.33
19/04/19 08:17:30,1219.17
19/04/19 08:17:35,1224.17
19/04/19 08:17:39,1230.00
19/04/19 08:17:43,1238.33
19/04/19 08:17:46,1245.00
19/04/19 08:17:50,1252.50
19/04/19 08:17:54,1257.50
19/04/19 08:17:57,1265.83
19/04/19 08:18:01,1272.50
19/04/19 08:18:05,1277.50
19/04/19 08:18:09,1280.83
19/04/19 08:18:12,1285.00
19/04/19 08:18:16,1286.67
19/04/19 08:18:20,1285.83
19/04/19 08:18:25,1286.67
19/04/19 08:18:27,1290.83
19/04/19 08:18:31,1299.17
19/04/19 08:18:36,1305.00
19/04/19 08:18:38,1309.17
19/04/19 08:18:42,1310.00
19/04/19 08:18:47,1312.50
19/04/19 08:18:51,1319.17
19/04/19 08:18:53,1327.50
19/04/19 08:18:57,1337.50
19/04/19 08:19:02,1345.00
19/04/19 08:19:04,1349.17
19/04/19 08:19:08,1355.00
19/04/19 08:19:13,1360.00
19/04/19 08:19:17,1357.50
19/04/19 08:19:19,1355.00
19/04/19 08:19:24,1351.67
19/04/19 08:19:28,1357.50
19/04/19 08:19:30,1368.33
19/04/19 08:19:35,1376.67
19/04/19 08:19:39,1379.17
19/04/19 08:19:43,1380.83
19/04/19 08:19:45,1381.67
19/04/19 08:19:50,1385.00
19/04/19 08:19:54,1390.00
19/04/19 08:19:56,1397.50
19/04/19 08:20:01,1401.67
19/04/19 08:20:05,1407.50
19/04/19 08:20:09,1415.83
19/04/19 08:20:12,1420.83
19/04/19 08:20:16,1423.33
19/04/19 08:20:20,1428.33
19/04/19 08:20:22,1432.50
19/04/19 08:20:27,1438.33
19/04/19 08:20:31,1442.50
19/04/19 08:20:35,1448.33
19/04/19 08:20:38,1454.17
19/04/19 08:20:42,1460.83
19/04/19 08:20:46,1466.67
19/04/19 08:20:51,1474.17
19/04/19 08:20:53,1481.67
19/04/19 08:20:57,1488.33
19/04/19 08:21:02,1495.00
19/04/19 08:21:04,1503.33
19/04/19 08:21:08,1509.17
19/04/19 08:21:13,1513.33
19/04/19 08:21:17,1518.33
19/04/19 08:21:19,1520.83
19/04/19 08:21:23,1524.17
19/04/19 08:21:28,1529.17
19/04/19 08:21:30,1538.33
19/04/19 08:21:34,1547.50
19/04/19 08:21:39,1555.83
19/04/19 08:21:43,1561.67
19/04/19 08:21:45,1567.50
19/04/19 08:21:50,1571.67
19/04/19 08:21:54,1576.67
19/04/19 08:21:56,1579.17
19/04/19 08:22:01,1584.17
19/04/19 08:22:05,1584.17
19/04/19 08:22:09,1583.33
19/04/19 08:22:11,1585.00
19/04/19 08:22:16,1588.33
19/04/19 08:22:20,1592.50
19/04/19 08:22:22,1596.67
19/04/19 08:22:27,1595.83
19/04/19 08:22:31,1595.00
19/04/19 08:22:35,1593.33
19/04/19 08:22:38,1600.00
19/04/19 08:22:42,1605.83
19/04/19 08:22:46,1611.67
19/04/19 08:22:49,1617.50
19/04/19 08:22:53,1623.33
19/04/19 08:22:57,1625.00
19/04/19 08:23:02,1626.67
19/04/19 08:23:04,1623.33
19/04/19 08:23:08,1622.50
19/04/19 08:23:13,1624.17
19/04/19 08:23:15,1629.17
19/04/19 08:23:19,1634.17
19/04/19 08:23:23,1635.00
19/04/19 08:23:28,1636.67
19/04/19 08:23:30,1636.67
19/04/19 08:23:34,1638.33
19/04/19 08:23:39,1640.00
19/04/19 08:23:41,1647.50
19/04/19 08:23:45,1650.00
19/04/19 08:23:50,1655.00
19/04/19 08:23:54,1659.17
19/04/19 08:23:56,1667.50
19/04/19 08:24:01,1674.17
19/04/19 08:24:05,1683.33
19/04/19 08:24:07,1690.00
19/04/19 08:24:12,1693.33
19/04/19 08:24:16,1694.17
19/04/19 08:24:20,1698.33
19/04/19 08:24:22,1700.00
19/04/19 08:24:27,1706.67
19/04/19 08:24:31,1718.33
19/04/19 08:24:33,1727.50
19/04/19 08:24:38,1739.17
19/04/19 08:24:48,1744.17
19/04/19 08:24:52,1748.33
19/04/19 08:24:54,1751.67
19/04/19 08:24:59,1758.33
19/04/19 08:25:03,1762.50
19/04/19 08:25:05,1766.67
19/04/19 08:25:10,1775.83
19/04/19 08:25:14,1776.67
19/04/19 08:25:18,1782.50
19/04/19 08:25:21,1787.50
19/04/19 08:25:25,1799.17
19/04/19 08:25:29,1813.33
19/04/19 08:25:32,1828.33
19/04/19 08:25:36,1842.50
19/04/19 08:25:40,1861.67
19/04/19 08:25:43,1875.00
19/04/19 08:25:47,1885.00
19/04/19 08:25:51,1893.33
19/04/19 08:25:56,1904.17
19/04/19 08:25:58,1913.33
19/04/19 08:26:02,1922.50
19/04/19 08:26:07,1931.67
19/04/19 08:26:09,1940.83
19/04/19 08:26:13,1945.00
19/04/19 08:26:17,1950.00
19/04/19 08:26:20,1955.83
19/04/19 08:26:24,1965.83
19/04/19 08:26:28,1974.17
19/04/19 08:26:33,1977.50
19/04/19 08:26:35,1987.50
19/04/19 08:26:39,1997.50
19/04/19 08:26:44,2010.83
19/04/19 08:26:46,2023.33
19/04/19 08:26:50,2032.50
19/04/19 08:26:55,2039.17
19/04/19 08:26:57,2047.50
19/04/19 08:27:01,2058.33
19/04/19 08:27:06,2070.00
19/04/19 08:27:10,2085.83
19/04/19 08:27:12,2097.50
19/04/19 08:27:17,2110.00
19/04/19 08:27:21,2123.33
19/04/19 08:27:23,2133.33
19/04/19 08:27:28,2141.67
19/04/19 08:27:32,2150.00
19/04/19 08:27:34,2162.50
19/04/19 08:27:39,2174.17
19/04/19 08:27:43,2182.50
19/04/19 08:27:47,2185.00
19/04/19 08:27:49,2191.67
19/04/19 08:27:54,2195.83
19/04/19 08:27:58,2200.00
19/04/19 08:28:00,2205.83
19/04/19 08:28:05,2209.17
19/04/19 08:28:09,2209.17
19/04/19 08:28:12,2214.17
19/04/19 08:28:16,2217.50
19/04/19 08:28:21,2224.17
19/04/19 08:28:25,2230.00
19/04/19 08:28:27,2240.83
19/04/19 08:28:32,2250.83
19/04/19 08:28:36,2262.50
19/04/19 08:28:38,2269.17
19/04/19 08:28:43,2279.17
19/04/19 08:28:47,2290.00
19/04/19 08:28:49,2296.67
19/04/19 08:28:54,2303.33
19/04/19 08:28:58,2310.00
19/04/19 08:29:02,2316.67
19/04/19 08:29:05,2324.17
19/04/19 08:29:09,2338.33
19/04/19 08:29:13,2349.17
19/04/19 08:29:15,2352.50
19/04/19 08:29:20,2348.33
19/04/19 08:29:24,2346.67
19/04/19 08:29:26,2357.50
19/04/19 08:29:31,2372.50
19/04/19 08:29:35,2381.67
19/04/19 08:29:39,2381.67
19/04/19 08:29:42,2378.33
19/04/19 08:29:46,2375.83
19/04/19 08:29:50,2370.83
19/04/19 08:29:53,2370.83
19/04/19 08:29:57,2370.00
19/04/19 08:30:01,2370.00
19/04/19 08:30:04,2370.00
19/04/19 08:30:08,2370.83
19/04/19 08:30:12,2375.83
